actual_cost,ccg,date,items,quantity,row_id,row_name,setting
2341.75,14L,2014-12-01,556,34098,Y02890,HAWTHORN MC,4
1193.27,14L,2014-12-01,301,18807,Y02960,NEW BANK HEALTH,4
19.34,14L,2014-12-01,6,97,Y03328,TURNING POINT SMITHFIELD SERVICE,9
5.68,14L,2014-12-01,4,55,Y04084,PAHNT COMMUNITY SERVICES,9
1.12,14L,2014-12-01,1,15,Y04085,MFT CHILDRENS COMMUNITY SERVICES,9
16.34,14L,2014-12-01,7,148,Y04086,MFT ADULT COMMUNITY SERVICES,9
7.15,14L,2014-12-01,3,421,Y04087,UHSM COMMUNITY SERVICES,9
53.35,14L,2014-12-01,9,293,Y04380,CRISIS RESPONSE TEAM,9
925.07,14L,2014-12-01,279,16522,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
23.63,14L,2014-12-01,5,70,Y04584,INTERMEDIATE CARE (THE PEELE),0
48.32,14L,2014-12-01,15,558,Y04605,SMGPF,9
2696.91,14L,2015-01-01,448,20305,P84004,FIVE OAKS FAMILIY PRACTICE,4
787.84,14L,2015-01-01,209,7130,P84005,THE VALLANCE CENTRE,4
2168.6,14L,2015-01-01,371,18718,P84009,AILSA CRAIG MEDICAL CENTRE,4
1891.61,14L,2015-01-01,385,16307,P84010,THE BORCHARDT MEDICAL CENTRE,4
3160.19,14L,2015-01-01,736,30681,P84012,NORTHENDEN GROUP PRACTICE,4
1852.2,14L,2015-01-01,466,17089,P84014,RK MEDICAL PRACTICE,4
1715.39,14L,2015-01-01,409,19456,P84016,LEVENSHULME MEDICAL PRACTICE,4
2680.64,14L,2015-01-01,531,21071,P84017,LADYBARN GROUP PRACTICE,4
1618.24,14L,2015-01-01,262,9801,P84018,MAULDETH MEDICAL CENTRE,4
3957.68,14L,2015-01-01,728,30872,P84019,VALENTINE MEDICAL CENTRE,4
2454.43,14L,2015-01-01,569,22376,P84020,PEEL HALL MEDICAL CENTRE,4
2589.15,14L,2015-01-01,541,23555,P84021,THE MAPLES MEDICAL CENTRE,4
1406.39,14L,2015-01-01,364,14294,P84022,KINGSWAY MEDICAL PRACTICE,4
1713.82,14L,2015-01-01,403,17148,P84023,SURREY LODGE PRACTICE,4
4385.35,14L,2015-01-01,814,34273,P84024,BOWLAND MEDICAL PRACTICE,4
3172.92,14L,2015-01-01,672,32604,P84025,ST GEORGE'S MEDICAL CENTRE,4
1138.79,14L,2015-01-01,256,12707,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1574.67,14L,2015-01-01,311,14201,P84027,WEST POINT MEDICAL CENTRE,4
2766.01,14L,2015-01-01,737,30169,P84028,GORTON MEDICAL CENTRE,4
4927.23,14L,2015-01-01,918,43922,P84029,BENCHILL MEDICAL PRACTICE,4
4559.42,14L,2015-01-01,630,34345,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
2077.08,14L,2015-01-01,492,21569,P84032,DRS HANIF & BANNURU,4
904.67,14L,2015-01-01,192,8570,P84033,BEACON MEDICAL CENTRE,4
2823.32,14L,2015-01-01,539,22638,P84034,BARLOW MEDICAL CENTRE,4
4011.7,14L,2015-01-01,640,23612,P84035,BODEY MEDICAL CENTRE,4
1519.57,14L,2015-01-01,364,15980,P84037,DR CUNNINGHAM & PARTNERS,4
2209.57,14L,2015-01-01,301,15009,P84038,ASHVILLE SURGERY,4
1537.93,14L,2015-01-01,328,13475,P84039,THE RANGE MEDICAL CENTRE,4
1895.89,14L,2015-01-01,373,13562,P84040,CONRAN MEDICAL CENTRE,4
2487.55,14L,2015-01-01,505,22746,P84041,CORNERSTONE FAMILY PRACTICE,4
1674.19,14L,2015-01-01,410,16497,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
3267.22,14L,2015-01-01,616,26876,P84043,CORNISHWAY GROUP PRACTICE,4
1609.09,14L,2015-01-01,395,16749,P84045,THE PARK MEDICAL CENTRE,4
2575.5,14L,2015-01-01,548,26046,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
2678.57,14L,2015-01-01,348,14309,P84047,DROYLSDEN RD FAMILY PRACTICE,4
2011.7,14L,2015-01-01,531,18947,P84048,TREGENNA GROUP PRACTICE,4
4389.12,14L,2015-01-01,1050,43838,P84049,THE AVENUE MEDICAL CENTRE,4
1778.73,14L,2015-01-01,307,15980,P84050,MOUNT ROAD SURGERY,4
1970.76,14L,2015-01-01,396,15693,P84051,EASTLANDS MEDICAL CENTRE,4
1541.46,14L,2015-01-01,417,18239,P84052,WEST GORTON MEDICAL PRACTICE,4
2243.28,14L,2015-01-01,417,20941,P84053,ASHCROFT SURGERY,4
1875.21,14L,2015-01-01,440,15649,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1127.24,14L,2015-01-01,242,9022,P84055,MERSEYBANK SURGERY,4
799.89,14L,2015-01-01,205,8047,P84056,PRINCESS ROAD SURGERY,4
2064.8,14L,2015-01-01,467,22175,P84059,LIME SQUARE MEDICAL CENTRE,4
1697.53,14L,2015-01-01,288,11989,P84061,BROOKLANDS MEDICAL PRACTICE,4
365.31,14L,2015-01-01,123,5725,P84062,BROOKDALE SURGERY,4
994.92,14L,2015-01-01,206,8151,P84064,NEW ISLINGTON MEDICAL CENTRE,4
888.3,14L,2015-01-01,238,10734,P84065,THE SINGH MEDICAL PRACTICE,4
1190.7,14L,2015-01-01,330,12845,P84066,DAVID MEDICAL CENTRE,4
2619.73,14L,2015-01-01,526,23855,P84067,HAZELDENE MEDICAL CENTRE,4
1519.35,14L,2015-01-01,328,14215,P84068,CHORLTON FAMILY PRACTICE,4
1463.48,14L,2015-01-01,330,16227,P84070,NEWTON HEATH MEDICAL CENTRE,4
1607.26,14L,2015-01-01,262,9999,P84071,WILBRAHAM SURGERY,4
2723.59,14L,2015-01-01,550,22119,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2374.22,14L,2015-01-01,483,21811,P84074,WELLFIELD MEDICAL CENTRE,4
31.6,14L,2015-01-01,10,378,P84605,FERNCLOUGH SURGERY,4
1265.95,14L,2015-01-01,289,12262,P84611,"DR CHIU, KOH AND GAN",4
912.9,14L,2015-01-01,254,12403,P84616,MANCHESTER MEDICAL,4
92.6,14L,2015-01-01,40,1559,P84623,ALEESHAN MEDICAL CENTRE,4
902.74,14L,2015-01-01,281,10600,P84626,WILMSLOW ROAD SURGERY,4
401.17,14L,2015-01-01,102,3876,P84627,DR TIWARI'S PRACTICE,4
2274.41,14L,2015-01-01,355,17546,P84630,THE ARCH MEDICAL PRACTICE,4
828.8,14L,2015-01-01,140,6054,P84631,ARTANE MEDICAL CENTRE,4
567.88,14L,2015-01-01,117,5486,P84635,THE WHITSWOOD PRACTICE,4
489.13,14L,2015-01-01,150,6541,P84637,DR KHAN'S PRACTICE,4
367.06,14L,2015-01-01,72,3665,P84639,FALLOWFIELD MEDICAL CENTRE,4
855.82,14L,2015-01-01,138,6512,P84640,QUEENS MEDICAL CENTRE,4
688.51,14L,2015-01-01,191,8192,P84644,PARKSIDE SURGERY,4
1927.02,14L,2015-01-01,366,14587,P84645,PARK VIEW MEDICAL CENTRE,4
1291.47,14L,2015-01-01,252,10986,P84650,THE ALEXANDRA PRACTICE,4
789.16,14L,2015-01-01,177,6885,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
3394.9,14L,2015-01-01,337,16056,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
2663.6,14L,2015-01-01,249,10366,P84663,THE NEVILLE FAMILY CENTRE,4
355.96,14L,2015-01-01,124,4607,P84665,AL-SHIFA MEDICAL CENTRE,4
1503.26,14L,2015-01-01,330,12501,P84669,CORNBROOK MEDICAL PRACTICE,4
977.23,14L,2015-01-01,260,8117,P84672,WOODLANDS MEDICAL PRACTICE,4
2069.09,14L,2015-01-01,482,15158,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
979.22,14L,2015-01-01,216,10802,P84676,OSWALD ROAD MEDICAL PRACTICE,4
1353.2,14L,2015-01-01,298,11242,P84677,DIDSBURY MEDICAL CENTRE- DR ASHWORTH,4
2275.65,14L,2015-01-01,503,20821,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
608.54,14L,2015-01-01,121,4655,P84679,WILLOWBANK SURGERY,4
734.26,14L,2015-01-01,128,5789,P84682,BURNAGE HEALTHCARE PRACTICE,4
707.89,14L,2015-01-01,141,5012,P84683,THE DOC'S SURGERY,4
661.73,14L,2015-01-01,169,6259,P84684,JOLLY MEDICAL CENTRE,4
927.65,14L,2015-01-01,218,11987,P84689,LONGSIGHT MEDICAL PRACTICE,4
811.17,14L,2015-01-01,152,5734,P84690,DAM HEAD MEDICAL CENTRE,4
24.82,14L,2015-01-01,1,1200,P84696,COMMUNITY PAEDIATRICIANS,9
2161.02,14L,2015-01-01,614,21483,Y00707,PCEC,1
26.78,14L,2015-01-01,11,264,Y01249,BUCCLEUCH LODGE ICF,0
740.24,14L,2015-01-01,147,5585,Y01695,MP VICTORIA MILL,4
4.05,14L,2015-01-01,2,36,Y01844,EAR & NOSE CLINIC,9
50.72,14L,2015-01-01,13,252,Y02210,INTERMEDIATE CARE,9
206.53,14L,2015-01-01,33,806,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
682.63,14L,2015-01-01,105,4373,Y02325,CHARLESTOWN MD,4
619.5,14L,2015-01-01,101,11367,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1493.13,14L,2015-01-01,218,12424,Y02520,SIMPSON MEDICAL PRACTICE,4
5187.92,14L,2015-01-01,1017,56335,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
2494.95,14L,2015-01-01,662,22716,Y02849,CITY HEALTH CENTRE,4
2110.35,14L,2015-01-01,475,23827,Y02890,HAWTHORN MC,4
1128.92,14L,2015-01-01,256,14436,Y02960,NEW BANK HEALTH,4
2.66,14L,2015-01-01,1,14,Y03328,TURNING POINT SMITHFIELD SERVICE,9
3.83,14L,2015-01-01,2,14,Y04084,PAHNT COMMUNITY SERVICES,9
32.94,14L,2015-01-01,8,586,Y04086,MFT ADULT COMMUNITY SERVICES,9
2.53,14L,2015-01-01,1,28,Y04087,UHSM COMMUNITY SERVICES,9
31.49,14L,2015-01-01,6,160,Y04380,CRISIS RESPONSE TEAM,9
858.13,14L,2015-01-01,228,11985,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
37.3,14L,2015-01-01,9,142,Y04584,INTERMEDIATE CARE (THE PEELE),0
71.37,14L,2015-01-01,20,497,Y04605,SMGPF,9
2419.17,14L,2015-02-01,394,20306,P84004,FIVE OAKS FAMILIY PRACTICE,4
693.4,14L,2015-02-01,174,6500,P84005,THE VALLANCE CENTRE,4
2090.2,14L,2015-02-01,299,18477,P84009,AILSA CRAIG MEDICAL CENTRE,4
2058.63,14L,2015-02-01,383,17205,P84010,THE BORCHARDT MEDICAL CENTRE,4
3230.8,14L,2015-02-01,625,28087,P84012,NORTHENDEN GROUP PRACTICE,4
1572.35,14L,2015-02-01,413,17014,P84014,RK MEDICAL PRACTICE,4
2746.76,14L,2015-02-01,426,21320,P84016,LEVENSHULME MEDICAL PRACTICE,4
2496.67,14L,2015-02-01,429,18298,P84017,LADYBARN GROUP PRACTICE,4
1501.09,14L,2015-02-01,273,9907,P84018,MAULDETH MEDICAL CENTRE,4
3743.54,14L,2015-02-01,632,28754,P84019,VALENTINE MEDICAL CENTRE,4
2880.64,14L,2015-02-01,505,22021,P84020,PEEL HALL MEDICAL CENTRE,4
3358.63,14L,2015-02-01,504,24437,P84021,THE MAPLES MEDICAL CENTRE,4
1659.6,14L,2015-02-01,344,13544,P84022,KINGSWAY MEDICAL PRACTICE,4
1837.43,14L,2015-02-01,324,14534,P84023,SURREY LODGE PRACTICE,4
4766.24,14L,2015-02-01,700,29744,P84024,BOWLAND MEDICAL PRACTICE,4
2366.76,14L,2015-02-01,489,25444,P84025,ST GEORGE'S MEDICAL CENTRE,4
870.84,14L,2015-02-01,196,11104,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1396.57,14L,2015-02-01,265,11944,P84027,WEST POINT MEDICAL CENTRE,4
2470.32,14L,2015-02-01,633,26616,P84028,GORTON MEDICAL CENTRE,4
5097.75,14L,2015-02-01,797,38498,P84029,BENCHILL MEDICAL PRACTICE,4
3758.6,14L,2015-02-01,544,30322,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1728.45,14L,2015-02-01,360,17206,P84032,DRS HANIF & BANNURU,4
740.91,14L,2015-02-01,148,6015,P84033,BEACON MEDICAL CENTRE,4
2615.08,14L,2015-02-01,422,22031,P84034,BARLOW MEDICAL CENTRE,4
3299.89,14L,2015-02-01,658,25611,P84035,BODEY MEDICAL CENTRE,4
1383.02,14L,2015-02-01,289,12926,P84037,DR CUNNINGHAM & PARTNERS,4
1955.16,14L,2015-02-01,272,15966,P84038,ASHVILLE SURGERY,4
1323.43,14L,2015-02-01,229,13526,P84039,THE RANGE MEDICAL CENTRE,4
1330.16,14L,2015-02-01,279,10726,P84040,CONRAN MEDICAL CENTRE,4
2497.42,14L,2015-02-01,430,22474,P84041,CORNERSTONE FAMILY PRACTICE,4
1624.18,14L,2015-02-01,339,15064,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2737.08,14L,2015-02-01,524,24581,P84043,CORNISHWAY GROUP PRACTICE,4
1934.05,14L,2015-02-01,376,16404,P84045,THE PARK MEDICAL CENTRE,4
2522.5,14L,2015-02-01,483,26760,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1655.98,14L,2015-02-01,308,13334,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1911.85,14L,2015-02-01,423,15688,P84048,TREGENNA GROUP PRACTICE,4
3894.98,14L,2015-02-01,829,41247,P84049,THE AVENUE MEDICAL CENTRE,4
1732.0,14L,2015-02-01,298,15283,P84050,MOUNT ROAD SURGERY,4
1695.48,14L,2015-02-01,294,14004,P84051,EASTLANDS MEDICAL CENTRE,4
1542.5,14L,2015-02-01,362,15270,P84052,WEST GORTON MEDICAL PRACTICE,4
2629.89,14L,2015-02-01,335,18561,P84053,ASHCROFT SURGERY,4
1807.36,14L,2015-02-01,409,18328,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1430.72,14L,2015-02-01,213,8417,P84055,MERSEYBANK SURGERY,4
923.49,14L,2015-02-01,209,10101,P84056,PRINCESS ROAD SURGERY,4
1896.62,14L,2015-02-01,391,18177,P84059,LIME SQUARE MEDICAL CENTRE,4
1622.23,14L,2015-02-01,255,14813,P84061,BROOKLANDS MEDICAL PRACTICE,4
576.27,14L,2015-02-01,112,4387,P84062,BROOKDALE SURGERY,4
767.44,14L,2015-02-01,186,7733,P84064,NEW ISLINGTON MEDICAL CENTRE,4
953.43,14L,2015-02-01,189,8535,P84065,THE SINGH MEDICAL PRACTICE,4
1152.04,14L,2015-02-01,251,11786,P84066,DAVID MEDICAL CENTRE,4
2555.37,14L,2015-02-01,414,20263,P84067,HAZELDENE MEDICAL CENTRE,4
2151.37,14L,2015-02-01,323,17580,P84068,CHORLTON FAMILY PRACTICE,4
1268.03,14L,2015-02-01,286,12340,P84070,NEWTON HEATH MEDICAL CENTRE,4
955.37,14L,2015-02-01,199,7367,P84071,WILBRAHAM SURGERY,4
2411.97,14L,2015-02-01,539,24259,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2206.12,14L,2015-02-01,420,23647,P84074,WELLFIELD MEDICAL CENTRE,4
1.53,14L,2015-02-01,1,21,P84605,FERNCLOUGH SURGERY,4
1412.14,14L,2015-02-01,264,13732,P84611,"DR CHIU, KOH AND GAN",4
988.34,14L,2015-02-01,249,13058,P84616,MANCHESTER MEDICAL,4
70.87,14L,2015-02-01,30,939,P84623,ALEESHAN MEDICAL CENTRE,4
899.31,14L,2015-02-01,225,9234,P84626,WILMSLOW ROAD SURGERY,4
635.57,14L,2015-02-01,103,6373,P84627,DR TIWARI'S PRACTICE,4
2352.66,14L,2015-02-01,370,17115,P84630,THE ARCH MEDICAL PRACTICE,4
817.73,14L,2015-02-01,116,5456,P84631,ARTANE MEDICAL CENTRE,4
603.16,14L,2015-02-01,120,6719,P84635,THE WHITSWOOD PRACTICE,4
671.51,14L,2015-02-01,135,7699,P84637,DR KHAN'S PRACTICE,4
380.92,14L,2015-02-01,63,3829,P84639,FALLOWFIELD MEDICAL CENTRE,4
1309.91,14L,2015-02-01,163,7766,P84640,QUEENS MEDICAL CENTRE,4
1156.12,14L,2015-02-01,218,12315,P84644,PARKSIDE SURGERY,4
2269.83,14L,2015-02-01,344,15866,P84645,PARK VIEW MEDICAL CENTRE,4
849.62,14L,2015-02-01,188,8974,P84650,THE ALEXANDRA PRACTICE,4
939.08,14L,2015-02-01,164,6840,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1960.63,14L,2015-02-01,299,14092,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
3669.84,14L,2015-02-01,249,11565,P84663,THE NEVILLE FAMILY CENTRE,4
394.17,14L,2015-02-01,113,4536,P84665,AL-SHIFA MEDICAL CENTRE,4
2135.32,14L,2015-02-01,325,14843,P84669,CORNBROOK MEDICAL PRACTICE,4
1284.99,14L,2015-02-01,235,9722,P84672,WOODLANDS MEDICAL PRACTICE,4
2280.35,14L,2015-02-01,442,16044,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
1000.12,14L,2015-02-01,204,10902,P84676,OSWALD ROAD MEDICAL PRACTICE,4
3637.78,14L,2015-02-01,698,31720,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
507.05,14L,2015-02-01,126,4009,P84679,WILLOWBANK SURGERY,4
468.24,14L,2015-02-01,102,4006,P84682,BURNAGE HEALTHCARE PRACTICE,4
717.18,14L,2015-02-01,131,5669,P84683,THE DOC'S SURGERY,4
657.91,14L,2015-02-01,136,6364,P84684,JOLLY MEDICAL CENTRE,4
981.18,14L,2015-02-01,152,10759,P84689,LONGSIGHT MEDICAL PRACTICE,4
567.92,14L,2015-02-01,151,4235,P84690,DAM HEAD MEDICAL CENTRE,4
46.42,14L,2015-02-01,2,100,P84696,COMMUNITY PAEDIATRICIANS,9
2.14,14L,2015-02-01,2,23,Y00490,VIOLENT PATIENT ENHANCED SERVICE 1,9
2378.08,14L,2015-02-01,534,21930,Y00707,PCEC,1
38.52,14L,2015-02-01,6,348,Y01249,BUCCLEUCH LODGE ICF,0
902.19,14L,2015-02-01,152,7621,Y01695,MP VICTORIA MILL,4
17.34,14L,2015-02-01,3,70,Y02210,INTERMEDIATE CARE,9
152.12,14L,2015-02-01,28,807,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
540.31,14L,2015-02-01,101,4580,Y02325,CHARLESTOWN MD,4
533.94,14L,2015-02-01,50,6431,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1544.03,14L,2015-02-01,192,10187,Y02520,SIMPSON MEDICAL PRACTICE,4
4477.17,14L,2015-02-01,650,43245,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
2127.06,14L,2015-02-01,512,17926,Y02849,CITY HEALTH CENTRE,4
2355.2,14L,2015-02-01,472,28129,Y02890,HAWTHORN MC,4
1270.45,14L,2015-02-01,226,14262,Y02960,NEW BANK HEALTH,4
7.48,14L,2015-02-01,3,39,Y03328,TURNING POINT SMITHFIELD SERVICE,9
1.53,14L,2015-02-01,1,21,Y04084,PAHNT COMMUNITY SERVICES,9
17.76,14L,2015-02-01,8,634,Y04086,MFT ADULT COMMUNITY SERVICES,9
4.41,14L,2015-02-01,1,10,Y04087,UHSM COMMUNITY SERVICES,9
34.47,14L,2015-02-01,6,393,Y04380,CRISIS RESPONSE TEAM,9
894.46,14L,2015-02-01,235,12960,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
6.11,14L,2015-02-01,2,64,Y04584,INTERMEDIATE CARE (THE PEELE),0
46.9,14L,2015-02-01,20,333,Y04605,SMGPF,9
3512.08,14L,2015-03-01,423,25085,P84004,FIVE OAKS FAMILIY PRACTICE,4
836.27,14L,2015-03-01,193,7790,P84005,THE VALLANCE CENTRE,4
2175.14,14L,2015-03-01,382,17595,P84009,AILSA CRAIG MEDICAL CENTRE,4
1926.93,14L,2015-03-01,355,17149,P84010,THE BORCHARDT MEDICAL CENTRE,4
4077.88,14L,2015-03-01,763,34633,P84012,NORTHENDEN GROUP PRACTICE,4
2433.98,14L,2015-03-01,472,17533,P84014,RK MEDICAL PRACTICE,4
2217.15,14L,2015-03-01,418,24209,P84016,LEVENSHULME MEDICAL PRACTICE,4
3147.02,14L,2015-03-01,470,23857,P84017,LADYBARN GROUP PRACTICE,4
1421.22,14L,2015-03-01,224,9057,P84018,MAULDETH MEDICAL CENTRE,4
4978.12,14L,2015-03-01,697,34718,P84019,VALENTINE MEDICAL CENTRE,4
3211.74,14L,2015-03-01,619,26192,P84020,PEEL HALL MEDICAL CENTRE,4
2518.03,14L,2015-03-01,466,22887,P84021,THE MAPLES MEDICAL CENTRE,4
1755.66,14L,2015-03-01,346,14097,P84022,KINGSWAY MEDICAL PRACTICE,4
1703.4,14L,2015-03-01,353,16034,P84023,SURREY LODGE PRACTICE,4
3393.05,14L,2015-03-01,726,30427,P84024,BOWLAND MEDICAL PRACTICE,4
3525.63,14L,2015-03-01,628,28307,P84025,ST GEORGE'S MEDICAL CENTRE,4
930.33,14L,2015-03-01,222,12309,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1580.73,14L,2015-03-01,323,15135,P84027,WEST POINT MEDICAL CENTRE,4
3093.39,14L,2015-03-01,701,30613,P84028,GORTON MEDICAL CENTRE,4
4957.26,14L,2015-03-01,809,41984,P84029,BENCHILL MEDICAL PRACTICE,4
4136.9,14L,2015-03-01,577,34290,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
2085.32,14L,2015-03-01,457,22932,P84032,DRS HANIF & BANNURU,4
981.93,14L,2015-03-01,171,7929,P84033,BEACON MEDICAL CENTRE,4
3580.77,14L,2015-03-01,516,24340,P84034,BARLOW MEDICAL CENTRE,4
4184.25,14L,2015-03-01,686,29293,P84035,BODEY MEDICAL CENTRE,4
1546.05,14L,2015-03-01,318,18168,P84037,DR CUNNINGHAM & PARTNERS,4
2043.33,14L,2015-03-01,271,17127,P84038,ASHVILLE SURGERY,4
1460.33,14L,2015-03-01,257,12253,P84039,THE RANGE MEDICAL CENTRE,4
1760.91,14L,2015-03-01,318,12265,P84040,CONRAN MEDICAL CENTRE,4
2810.45,14L,2015-03-01,485,25968,P84041,CORNERSTONE FAMILY PRACTICE,4
1653.58,14L,2015-03-01,366,16329,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2889.64,14L,2015-03-01,526,23743,P84043,CORNISHWAY GROUP PRACTICE,4
2177.29,14L,2015-03-01,394,20005,P84045,THE PARK MEDICAL CENTRE,4
2624.65,14L,2015-03-01,457,24978,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1598.96,14L,2015-03-01,363,14903,P84047,DROYLSDEN RD FAMILY PRACTICE,4
2048.19,14L,2015-03-01,482,17023,P84048,TREGENNA GROUP PRACTICE,4
4959.58,14L,2015-03-01,878,45179,P84049,THE AVENUE MEDICAL CENTRE,4
1876.45,14L,2015-03-01,361,22572,P84050,MOUNT ROAD SURGERY,4
1796.46,14L,2015-03-01,373,15258,P84051,EASTLANDS MEDICAL CENTRE,4
1807.92,14L,2015-03-01,421,17115,P84052,WEST GORTON MEDICAL PRACTICE,4
2987.47,14L,2015-03-01,389,20133,P84053,ASHCROFT SURGERY,4
2000.59,14L,2015-03-01,434,18747,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1204.64,14L,2015-03-01,216,8318,P84055,MERSEYBANK SURGERY,4
940.38,14L,2015-03-01,253,11532,P84056,PRINCESS ROAD SURGERY,4
2240.2,14L,2015-03-01,497,23395,P84059,LIME SQUARE MEDICAL CENTRE,4
1648.74,14L,2015-03-01,299,14481,P84061,BROOKLANDS MEDICAL PRACTICE,4
330.25,14L,2015-03-01,42,1234,P84062,BROOKDALE SURGERY,4
1456.77,14L,2015-03-01,193,8359,P84064,NEW ISLINGTON MEDICAL CENTRE,4
895.22,14L,2015-03-01,199,8359,P84065,THE SINGH MEDICAL PRACTICE,4
1339.67,14L,2015-03-01,293,11165,P84066,DAVID MEDICAL CENTRE,4
2909.25,14L,2015-03-01,468,22926,P84067,HAZELDENE MEDICAL CENTRE,4
1792.72,14L,2015-03-01,315,15252,P84068,CHORLTON FAMILY PRACTICE,4
1419.22,14L,2015-03-01,319,14517,P84070,NEWTON HEATH MEDICAL CENTRE,4
1456.61,14L,2015-03-01,250,10460,P84071,WILBRAHAM SURGERY,4
3069.36,14L,2015-03-01,574,27202,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2898.32,14L,2015-03-01,494,32177,P84074,WELLFIELD MEDICAL CENTRE,4
17.55,14L,2015-03-01,3,156,P84605,FERNCLOUGH SURGERY,4
1568.37,14L,2015-03-01,297,16609,P84611,"DR CHIU, KOH AND GAN",4
1147.21,14L,2015-03-01,296,16887,P84616,MANCHESTER MEDICAL,4
60.54,14L,2015-03-01,31,1020,P84623,ALEESHAN MEDICAL CENTRE,4
1134.98,14L,2015-03-01,256,11237,P84626,WILMSLOW ROAD SURGERY,4
15.29,14L,2015-03-01,6,220,P84627,DR TIWARI'S PRACTICE,4
2537.87,14L,2015-03-01,392,18150,P84630,THE ARCH MEDICAL PRACTICE,4
991.77,14L,2015-03-01,134,5227,P84631,ARTANE MEDICAL CENTRE,4
992.49,14L,2015-03-01,163,7668,P84635,THE WHITSWOOD PRACTICE,4
700.53,14L,2015-03-01,171,8069,P84637,DR KHAN'S PRACTICE,4
439.2,14L,2015-03-01,71,4050,P84639,FALLOWFIELD MEDICAL CENTRE,4
853.79,14L,2015-03-01,155,9637,P84640,QUEENS MEDICAL CENTRE,4
1253.51,14L,2015-03-01,240,14860,P84644,PARKSIDE SURGERY,4
2743.13,14L,2015-03-01,421,20007,P84645,PARK VIEW MEDICAL CENTRE,4
1182.61,14L,2015-03-01,209,10590,P84650,THE ALEXANDRA PRACTICE,4
943.64,14L,2015-03-01,175,6668,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
3072.1,14L,2015-03-01,319,13854,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
3715.84,14L,2015-03-01,254,12498,P84663,THE NEVILLE FAMILY CENTRE,4
580.46,14L,2015-03-01,121,4174,P84665,AL-SHIFA MEDICAL CENTRE,4
1694.47,14L,2015-03-01,339,14554,P84669,CORNBROOK MEDICAL PRACTICE,4
1166.97,14L,2015-03-01,224,9250,P84672,WOODLANDS MEDICAL PRACTICE,4
2680.18,14L,2015-03-01,451,17145,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
815.88,14L,2015-03-01,185,9462,P84676,OSWALD ROAD MEDICAL PRACTICE,4
4578.38,14L,2015-03-01,794,37068,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
585.75,14L,2015-03-01,139,5425,P84679,WILLOWBANK SURGERY,4
305.95,14L,2015-03-01,91,3449,P84682,BURNAGE HEALTHCARE PRACTICE,4
1154.94,14L,2015-03-01,157,7097,P84683,THE DOC'S SURGERY,4
660.13,14L,2015-03-01,157,7069,P84684,JOLLY MEDICAL CENTRE,4
950.36,14L,2015-03-01,184,11632,P84689,LONGSIGHT MEDICAL PRACTICE,4
860.42,14L,2015-03-01,198,7101,P84690,DAM HEAD MEDICAL CENTRE,4
2.53,14L,2015-03-01,1,200,P84696,COMMUNITY PAEDIATRICIANS,9
2.15,14L,2015-03-01,2,23,Y00490,VIOLENT PATIENT ENHANCED SERVICE 1,9
3163.13,14L,2015-03-01,714,26858,Y00707,PCEC,1
38.79,14L,2015-03-01,7,113,Y01249,BUCCLEUCH LODGE ICF,0
